station_name,CODE_TRANS,LAYER,mean_naturalness_100,std_naturalness_100,median_naturalness_100,mean_naturalness_250,std_naturalness_250,median_naturalness_250,mean_naturalness_500,std_naturalness_500,median_naturalness_500,mean_naturalness_1000,std_naturalness_1000,median_naturalness_1000
2022/Bonac_Orle/SM4610_401E_Bleu/Data/,401_bleu_estive,1,195.576923076923,6.83977663222258,200,196.766734279918,29.3489937988072,200,196.930753564154,38.3759711824721,200,186.171232004076,47.9397818750329,185
2022/Bonac_Orle/SM4610_401E_Bleu/Data/,401_bleu_estive,2,11254.1538461538,16.3205682114796,11254,11254.9208924949,41.2102882742853,11255,11252.8019348268,83.6686193131187,11252,11232.2486941011,163.206656915084,11227
2022/Bonac_Orle/SM4610_401E_Bleu/Data/,401_bleu_estive,3,353.371794871794,0.718063177689253,354,352.709939148073,1.63724481508793,353,351.60132382892,3.74769695457926,352,349.938463498534,4.68317506209435,350
2022/Bonac_Orle/SM4610_401E_Bleu/Data/,401_bleu_estive,4,613.641025641025,7.43686996292771,618,614.703853955375,32.1300211797174,618,614.031568228105,42.8560801555426,617,600.774748375589,53.3067213668962,601
2022/Bonac_Orle/SM6965_401L_Bleu/Data/,401_bleu_lisiere,1,200.8375,52.0709716996907,231,212.995910020449,39.5975663827419,231,211.964430894308,36.1586212307706,231,191.880758462713,48.2556546371976,200
2022/Bonac_Orle/SM6965_401L_Bleu/Data/,401_bleu_lisiere,2,11242.2999999999,18.6737784071676,11242,11237.8118609406,45.4109319740705,11237,11232.5492886178,90.3302635539252,11232,11221.3385085263,173.872196728018,11221
2022/Bonac_Orle/SM6965_401L_Bleu/Data/,401_bleu_lisiere,3,356.024999999999,0.706664701255129,356,355.288343558282,1.55495353219467,355,353.877540650406,2.73967827327051,354,350.276533469076,4.70693824011931,351
2022/Bonac_Orle/SM6965_401L_Bleu/Data/,401_bleu_lisiere,4,621.0625,56.4602390514776,654,633.715746421267,43.188166995256,653,631.598577235772,39.5774356497473,652,607.007126495291,53.4567467404128,615
2022/Bonac_Orle/SM7134_402E_Rouge/Data/,402_rouge_estive,1,152.9375,44.9214157585221,185,169.424180327868,52.5561213439651,185,200.217125382262,55.8810057311295,200,199.492679821769,53.3043378057556,216
2022/Bonac_Orle/SM7134_402E_Rouge/Data/,402_rouge_estive,2,10993.3875,18.2883116702991,10994,10989.7069672131,44.5519841950976,10990,10984.7252803261,88.0682970020882,10985,10977.1606619987,168.971941159976,10976
2022/Bonac_Orle/SM7134_402E_Rouge/Data/,402_rouge_estive,3,351.8625,0.541842920042331,352,352.915983606557,1.36972185751136,353,354.324668705402,2.83941477533497,355,354.095862507956,3.94840717599326,354
2022/Bonac_Orle/SM7134_402E_Rouge/Data/,402_rouge_estive,4,561.4125,48.7802966755021,596,579.967213114754,57.5887318819772,596,614.403160040774,61.3208923212163,617,613.401145767027,59.1127449228095,634
2022/Bonac_Orle/SM4559_402L_Rouge/Data/,402_rouge_lisiere,1,180.76923076923,69.1721974452762,200.5,195.425963488843,65.7154500910097,231,208.360204081632,58.0487466506682,240,204.10644257703,54.3532183691593,231
2022/Bonac_Orle/SM4559_402L_Rouge/Data/,402_rouge_lisiere,2,10942.1153846153,19.8060990148339,10942,10944.7606490872,49.8917236668658,10945,10946.0653061224,95.6290975934571,10949,10950.5579322638,175.587089407196,10951.5
2022/Bonac_Orle/SM4559_402L_Rouge/Data/,402_rouge_lisiere,3,354.038461538461,1.19230769230769,354,354.186612576064,1.34121107438342,354,354.538265306122,1.88889478834832,355,354.015278838808,3.39666410406176,354
2022/Bonac_Orle/SM4559_402L_Rouge/Data/,402_rouge_lisiere,4,592.25641025641,75.5898914516871,615,608.261663286004,71.6845586875686,649,622.628061224489,63.343861776912,654,617.847211611917,60.2344167167806,644
